Accident_ID,Date,Time_Slot,State,City,Road_Type,Weather,Vehicle_Type,Driver_Age,Alcohol_Involved,Helmet_Used,Estimated_Speed,Casualties,Deaths,Accident_Severity
ACC001243,28-06-2023,Afternoon,,South Delhi,City Road,Foggy,Auto-Rickshaw,32,No,NA,46,2,1,Fatal
ACC001244,03-04-2022,Evening,Karnataka,Hubli,Arterial Road,Cloudy,Two-Wheeler,26,No,Yes,61,3,0,Minor
ACC001245,23-06-2023,Evening,Tamil Nadu,Tiruchirappalli,Village Road,Rainy,Car,49,No,NA,53,2,0,Major
ACC001246,25-01-2023,Morning,Telangana,Nizamabad,Highway,Clear,Two-Wheeler,49,No,No,58,1,0,Minor
ACC001247,27-06-2024,Evening,Kerala,Kozhikode,Highway,Clear,Two-Wheeler,40,No,Yes,66,3,1,Fatal
ACC001248,30-10-2022,Evening,Assam,Dibrugarh,Village Road,Clear,Two-Wheeler,28,No,No,57,1,0,Minor
ACC001249,03-08-2025,Morning,Manipur,Imphal,State Road,Clear,Car,28,No,NA,62,3,1,Fatal
ACC001250,27-09-2025,Afternoon,Gujarat,Vadodara,Highway,Clear,Car,37,No,NA,87,1,0,Minor
ACC001251,13-06-2022,Afternoon,,Jammu,Highway,Clear,Car,30,No,NA,53,3,1,Fatal
ACC001252,23-06-2022,Evening,Telangana,Warangal,City Road,Rainy,Bus,36,No,NA,54,0,0,Property Damage
ACC001253,03-07-2022,Night,Karnataka,Hubli,City Road,Cloudy,Two-Wheeler,43,No,No,42,1,0,Minor
ACC001254,09-07-2024,Morning,Gujarat,Ahmedabad,Arterial Road,Cloudy,Truck,16,No,NA,51,0,0,Property Damage
ACC001255,12-07-2022,Morning,Uttar Pradesh,Varanasi,Arterial Road,Rainy,Truck,26,No,NA,41,1,0,Minor
ACC001256,16-06-2025,Night,Assam,Silchar,Arterial Road,Cloudy,Two-Wheeler,36,Yes,Yes,53,3,1,Fatal
ACC001257,07-01-2025,Morning,Tamil Nadu,Tiruchirappalli,Arterial Road,Clear,Two-Wheeler,56,No,No,47,2,0,Minor
ACC001258,27-04-2025,Evening,Kerala,Thiruvananthapuram,City Road,Rainy,Two-Wheeler,47,No,Yes,32,1,0,Minor
ACC001259,13-02-2024,Night,Telangana,Warangal,City Road,Clear,Two-Wheeler,36,No,Yes,32,3,1,Fatal
ACC001260,27-12-2025,Morning,Uttar Pradesh,Kanpur,City Road,Clear,Two-Wheeler,41,No,No,31,8,0,Major
ACC001261,15-03-2022,Night,Tamil Nadu,Tiruchirappalli,City Road,Cloudy,Two-Wheeler,35,No,No,36,0,0,Property Damage
ACC001262,20-08-2023,Afternoon,Odisha,Rourkela,Arterial Road,Cloudy,Auto-Rickshaw,50,No,NA,43,2,0,Minor
ACC001263,04-05-2023,Afternoon,Tamil Nadu,Coimbatore,Highway,,Auto-Rickshaw,42,Yes,NA,52,4,1,Fatal
ACC001264,22-10-2025,Afternoon,Gujarat,Rajkot,Arterial Road,Cloudy,Car,53,No,NA,39,3,0,Major
ACC001265,08-05-2024,Morning,Kerala,Kochi,City Road,Cloudy,Truck,18,No,NA,76,4,0,Major
ACC001266,04-04-2025,Night,Madhya Pradesh,Gwalior,City Road,Clear,Pedestrian-Involved,26,Yes,NA,57,4,0,Major
ACC001267,15-09-2022,Evening,Maharashtra,Nashik,Highway,Rainy,Two-Wheeler,40,No,Yes,90,1,0,Minor
ACC001268,29-11-2025,Morning,Jharkhand,Ranchi,State Road,Clear,Car,42,No,NA,32,2,1,Fatal
ACC001269,30-12-2023,Morning,,New Delhi,Arterial Road,Clear,Car,67,No,NA,50,5,1,Fatal
ACC001270,23-12-2023,Night,Maharashtra,Nagpur,Highway,Clear,Auto-Rickshaw,16,No,NA,82,1,0,Minor
ACC001271,19-11-2025,Evening,,Srinagar,Highway,Clear,Bus,36,No,NA,69,0,0,Property Damage
ACC001272,24-07-2023,Night,Bihar,Patna,State Road,Rainy,Two-Wheeler,35,No,Yes,62,2,1,Fatal
ACC001273,16-08-2023,Evening,Haryana,Panipat,Highway,Rainy,Truck,39,No,NA,78,3,0,Major
ACC001274,21-05-2024,Morning,Odisha,Rourkela,City Road,Clear,Two-Wheeler,59,No,Yes,26,0,0,Property Damage
ACC001275,21-07-2022,Afternoon,Odisha,Cuttack,City Road,Rainy,Two-Wheeler,47,No,Yes,37,1,0,Major
ACC001276,29-04-2023,Morning,Uttarakhand,Dehradun,City Road,Clear,Car,16,No,NA,45,0,0,Property Damage
ACC001277,15-10-2022,Night,Gujarat,Ahmedabad,Highway,Clear,Truck,56,No,NA,49,5,0,Major
ACC001278,18-06-2022,Afternoon,Andhra Pradesh,Guntur,Village Road,Cloudy,Two-Wheeler,56,Yes,No,62,6,0,Major
ACC001279,05-07-2025,Evening,Kerala,Kochi,Highway,Rainy,Two-Wheeler,39,No,Yes,89,5,0,Major
ACC001280,29-05-2024,Morning,Tamil Nadu,Chennai,State Road,Clear,Truck,16,Yes,NA,74,7,0,Major
ACC001281,25-06-2023,Morning,Punjab,Amritsar,Highway,Rainy,Two-Wheeler,34,No,No,72,2,1,Fatal
ACC001282,31-08-2023,Morning,Uttar Pradesh,Varanasi,Highway,Clear,Bus,42,No,NA,68,4,1,Fatal
ACC001283,30-09-2023,Morning,Karnataka,Mangaluru,Arterial Road,Rainy,Car,49,No,NA,43,2,0,Major
ACC001284,27-07-2024,Afternoon,Tamil Nadu,Coimbatore,City Road,Clear,Car,16,No,NA,63,1,0,Minor
ACC001285,23-09-2025,Night,Maharashtra,Aurangabad,State Road,Clear,Two-Wheeler,26,No,Yes,32,3,0,Minor
ACC001286,01-10-2025,Afternoon,Haryana,Faridabad,City Road,Clear,Bicycle,50,No,NA,47,2,0,Minor
ACC001287,08-08-2023,Night,Haryana,Panipat,Highway,Rainy,Auto-Rickshaw,56,No,NA,68,4,0,Minor
ACC001288,13-05-2023,Morning,West Bengal,Howrah,Highway,Cloudy,Two-Wheeler,42,No,No,58,4,0,Major
ACC001289,25-10-2023,Morning,Tamil Nadu,Salem,State Road,Clear,Truck,51,No,NA,46,1,0,Minor
ACC001290,23-04-2024,Morning,West Bengal,Howrah,State Road,Cloudy,Bus,42,No,NA,71,5,0,Major
ACC001291,08-11-2023,Morning,Rajasthan,Udaipur,Arterial Road,Cloudy,Two-Wheeler,49,No,No,31,0,0,Property Damage
ACC001292,30-08-2024,Night,Odisha,Rourkela,City Road,Rainy,Car,38,Yes,NA,41,3,0,Minor
ACC001293,31-03-2024,Afternoon,Bihar,Patna,Village Road,Clear,Bus,42,No,NA,69,0,0,Property Damage
ACC001294,29-04-2023,Evening,Gujarat,Rajkot,Highway,Rainy,Car,20,No,NA,61,5,1,Fatal
ACC001295,08-06-2023,Morning,Gujarat,Rajkot,Village Road,Rainy,Auto-Rickshaw,45,No,NA,46,3,0,Major
ACC001296,22-07-2023,Morning,,Jammu,Arterial Road,Cloudy,Two-Wheeler,20,No,No,43,1,0,Minor
ACC001297,06-06-2022,Night,Chhattisgarh,Raipur,Arterial Road,Rainy,Auto-Rickshaw,45,Yes,NA,46,2,1,Fatal
ACC001298,09-09-2022,Morning,Andhra Pradesh,Guntur,City Road,Cloudy,Pedestrian-Involved,30,No,NA,42,1,0,Minor
ACC001299,22-11-2024,Evening,Gujarat,Ahmedabad,Village Road,Cloudy,Two-Wheeler,41,No,No,41,1,0,Minor
ACC001300,05-08-2023,Evening,Uttar Pradesh,Lucknow,State Road,Clear,Car,24,No,NA,67,1,0,Minor
ACC001301,12-11-2022,Afternoon,,East Delhi,Highway,Clear,Car,29,No,NA,67,1,0,Minor
ACC001302,14-04-2024,Afternoon,Kerala,Thiruvananthapuram,Highway,Clear,Auto-Rickshaw,41,No,NA,77,0,0,Property Damage
ACC001303,10-01-2025,Night,Karnataka,Hubli,City Road,Rainy,Two-Wheeler,46,No,No,51,2,0,Major
ACC001304,13-01-2023,Night,,Kavaratti,Arterial Road,Cloudy,Two-Wheeler,50,No,No,29,2,0,Minor
ACC001305,08-05-2025,Evening,Odisha,Cuttack,Arterial Road,Clear,Bus,21,No,NA,70,1,0,Minor
ACC001306,24-09-2025,Night,Uttar Pradesh,Agra,Highway,,Two-Wheeler,16,No,Yes,82,3,0,Major
ACC001307,09-06-2024,Night,Uttar Pradesh,Lucknow,State Road,Clear,Car,23,No,NA,70,4,0,Major
ACC001308,13-09-2024,Night,Uttar Pradesh,Meerut,City Road,Rainy,Car,22,No,NA,61,2,0,Minor
ACC001309,29-03-2022,Night,Bihar,Bhagalpur,Arterial Road,Rainy,Pedestrian-Involved,56,Yes,NA,59,0,0,Property Damage
ACC001310,18-10-2025,Afternoon,Tamil Nadu,Madurai,Highway,Clear,Two-Wheeler,53,Yes,No,68,5,1,Fatal
ACC001311,09-08-2023,Morning,,East Delhi,State Road,Rainy,Bicycle,23,No,NA,72,1,0,Minor
ACC001312,20-09-2025,Evening,,North Delhi,Arterial Road,Clear,Car,58,No,NA,38,0,0,Property Damage
ACC001313,12-05-2024,Morning,Telangana,Warangal,Highway,Cloudy,Auto-Rickshaw,53,No,NA,53,3,0,Major
ACC001314,08-01-2022,Morning,Bihar,Patna,Highway,Clear,Two-Wheeler,16,Yes,Yes,90,5,2,Fatal
ACC001315,06-03-2022,Morning,Karnataka,Mangaluru,Highway,Clear,Car,23,Yes,NA,71,6,2,Fatal
ACC001316,28-09-2024,Night,Uttar Pradesh,Lucknow,State Road,Cloudy,Bus,16,Yes,NA,63,2,0,Major
ACC001317,14-04-2024,Night,Chhattisgarh,Bhilai,City Road,Clear,Truck,35,No,NA,40,0,0,Property Damage
ACC001318,13-02-2022,Afternoon,Tamil Nadu,Madurai,City Road,Cloudy,Two-Wheeler,36,No,Yes,27,2,1,Fatal
ACC001319,21-12-2024,Night,Tamil Nadu,Madurai,Highway,Clear,Car,36,Yes,NA,89,1,0,Minor
ACC001320,16-06-2025,Morning,Kerala,Kochi,Arterial Road,Clear,Two-Wheeler,16,No,No,30,0,0,Property Damage
ACC001321,26-12-2023,Morning,Uttar Pradesh,Meerut,City Road,Foggy,Two-Wheeler,17,No,Yes,56,6,0,Minor
ACC001322,13-11-2023,Night,West Bengal,Siliguri,State Road,Cloudy,Truck,39,Yes,NA,54,1,0,Minor
ACC001323,09-01-2022,Night,Odisha,Bhubaneswar,Highway,Cloudy,Bicycle,44,Yes,NA,35,3,1,Fatal
ACC001324,02-03-2025,Night,Assam,Guwahati,State Road,Clear,Car,16,No,NA,70,7,1,Fatal
ACC001325,15-05-2023,Evening,Bihar,Gaya,Highway,Clear,Two-Wheeler,19,No,Yes,82,2,0,Minor
ACC001326,21-07-2025,Morning,Himachal Pradesh,Dharamshala,City Road,Cloudy,Two-Wheeler,49,No,Yes,40,1,0,Minor
ACC001327,14-07-2023,Evening,West Bengal,Durgapur,Highway,Rainy,Two-Wheeler,20,No,Yes,103,1,0,Minor
ACC001328,19-04-2024,Night,Himachal Pradesh,Manali,Arterial Road,Clear,Two-Wheeler,36,No,No,44,4,2,Fatal
ACC001329,04-02-2023,Evening,Andhra Pradesh,Guntur,State Road,Foggy,Bus,19,No,NA,52,1,0,Minor
ACC001330,02-09-2022,Night,Madhya Pradesh,Gwalior,Highway,Clear,Two-Wheeler,47,No,Yes,66,7,2,Fatal
ACC001331,11-02-2025,Night,,South Delhi,Highway,Clear,Two-Wheeler,16,Yes,No,105,6,1,Fatal
ACC001332,27-12-2023,Morning,Karnataka,Bengaluru,City Road,Clear,Truck,32,No,NA,46,1,0,Major
ACC001333,02-03-2024,Morning,Uttar Pradesh,Meerut,Highway,Cloudy,Two-Wheeler,48,No,No,55,3,0,Minor
ACC001334,12-11-2025,Afternoon,Madhya Pradesh,Jabalpur,Village Road,Cloudy,Two-Wheeler,44,No,Yes,46,3,0,Minor
ACC001335,10-11-2025,Night,Rajasthan,Jodhpur,Highway,Clear,Car,30,No,NA,51,4,0,Major
ACC001336,21-06-2025,Night,Kerala,Thrissur,Highway,Rainy,Two-Wheeler,27,No,Yes,61,5,1,Fatal
ACC001337,08-10-2022,Evening,Andhra Pradesh,Guntur,City Road,Clear,Car,33,No,NA,57,2,0,Major
ACC001338,05-06-2024,Morning,Nagaland,Kohima,Highway,Rainy,Car,19,No,NA,76,4,0,Major
ACC001339,20-07-2025,Evening,Karnataka,Mysuru,City Road,Cloudy,Truck,35,No,NA,30,3,0,Major
ACC001340,16-07-2023,Evening,Andhra Pradesh,Vijayawada,City Road,Clear,Two-Wheeler,35,No,Yes,46,2,0,Minor
ACC001341,14-06-2022,Night,Kerala,Thiruvananthapuram,Highway,Rainy,Two-Wheeler,31,No,Yes,62,3,0,Major
ACC001342,12-04-2025,Evening,Uttarakhand,Dehradun,Highway,Clear,Car,49,Yes,NA,76,3,0,Major
ACC001343,04-12-2023,Morning,Maharashtra,Pune,State Road,Cloudy,Two-Wheeler,22,Yes,Yes,55,4,1,Fatal
ACC001344,17-04-2024,Morning,Tamil Nadu,Coimbatore,Arterial Road,Clear,Two-Wheeler,16,No,Yes,68,2,0,Major
ACC001345,05-12-2025,Night,Andhra Pradesh,Visakhapatnam,City Road,Cloudy,Two-Wheeler,29,No,Yes,34,1,0,Major
ACC001346,22-06-2024,Evening,Punjab,Ludhiana,Highway,Clear,Two-Wheeler,38,Yes,Yes,51,5,1,Fatal
ACC001347,22-09-2023,Afternoon,Assam,Silchar,City Road,Clear,Two-Wheeler,35,No,Yes,51,1,0,Minor
ACC001348,10-07-2023,Afternoon,Bihar,Gaya,Village Road,Rainy,Pedestrian-Involved,34,No,NA,29,0,0,Property Damage
ACC001349,11-09-2023,Night,Jharkhand,Ranchi,Flyover,Cloudy,Car,21,No,NA,58,0,0,Property Damage
ACC001350,08-07-2022,Morning,Rajasthan,Udaipur,City Road,Clear,Car,23,No,NA,63,1,0,Major
ACC001351,16-03-2025,Night,Uttar Pradesh,Kanpur,City Road,Rainy,Two-Wheeler,30,Yes,Yes,23,0,0,Property Damage
ACC001352,26-05-2025,Evening,Tamil Nadu,Salem,Highway,Clear,Two-Wheeler,29,No,No,69,3,1,Fatal
ACC001353,27-02-2023,Night,Uttar Pradesh,Meerut,Highway,Clear,Truck,50,No,NA,46,3,1,Fatal
ACC001354,01-04-2023,Night,Kerala,Thrissur,Highway,Clear,Truck,39,No,NA,41,1,0,Major
ACC001355,15-07-2025,Night,Andhra Pradesh,Visakhapatnam,Arterial Road,Rainy,Pedestrian-Involved,29,No,NA,33,2,0,Minor
ACC001356,09-02-2022,Night,Rajasthan,Kota,Arterial Road,Clear,Two-Wheeler,,No,No,41,4,1,Fatal
ACC001357,04-02-2024,Evening,Telangana,Warangal,Highway,Clear,Two-Wheeler,42,Yes,Yes,58,4,0,Major
ACC001358,11-11-2023,Evening,Gujarat,Ahmedabad,Arterial Road,Clear,Truck,18,No,NA,56,0,0,Property Damage
ACC001359,11-10-2024,Afternoon,Punjab,Jalandhar,Village Road,Clear,Two-Wheeler,16,No,Yes,62,2,0,Minor
ACC001360,06-09-2022,Morning,Punjab,Ludhiana,State Road,Rainy,Two-Wheeler,19,No,No,53,2,0,Minor
ACC001361,12-09-2024,Night,Kerala,Thiruvananthapuram,Arterial Road,Clear,Two-Wheeler,44,Yes,Yes,31,2,0,Minor
ACC001362,19-07-2023,Morning,Kerala,Thrissur,State Road,Rainy,Two-Wheeler,48,No,Yes,53,2,1,Fatal
ACC001363,07-07-2024,Afternoon,Bihar,Patna,Flyover,Rainy,Bus,16,No,NA,74,1,0,Minor
ACC001364,08-03-2022,Afternoon,Bihar,Gaya,Flyover,Clear,Auto-Rickshaw,45,No,NA,36,1,0,Minor
ACC001365,08-11-2023,Night,Kerala,Thiruvananthapuram,Highway,Clear,Car,44,No,NA,60,1,0,Minor
ACC001366,07-02-2024,Evening,Kerala,Thiruvananthapuram,Highway,Rainy,Two-Wheeler,54,No,No,53,5,1,Fatal
ACC001367,11-11-2022,Night,Punjab,Ludhiana,Arterial Road,Cloudy,Truck,48,Yes,NA,53,3,0,Minor
ACC001368,05-08-2022,Evening,Haryana,Gurugram,Highway,Rainy,Car,54,No,NA,81,2,0,Minor
ACC001369,09-10-2022,Evening,Maharashtra,Nagpur,Village Road,Clear,Bus,42,No,NA,46,4,1,Fatal
ACC001370,05-06-2023,Morning,West Bengal,Howrah,City Road,Rainy,Car,42,No,NA,37,1,0,Minor
ACC001371,09-06-2022,Evening,Arunachal Pradesh,Itanagar,Highway,Rainy,Bicycle,32,No,NA,54,2,0,Minor
ACC001372,20-10-2025,Night,Uttar Pradesh,Lucknow,City Road,Clear,Two-Wheeler,47,No,Yes,40,3,0,Minor
ACC001373,26-08-2023,Evening,Goa,Panaji,Arterial Road,Rainy,Car,19,No,NA,63,1,0,Minor
ACC001374,09-04-2025,Night,Maharashtra,Pune,Arterial Road,Clear,Bus,34,No,NA,43,2,0,Minor
ACC001375,24-11-2025,Night,Andhra Pradesh,Vijayawada,City Road,Cloudy,Auto-Rickshaw,43,No,NA,54,1,0,Major
ACC001376,15-05-2022,Evening,West Bengal,Durgapur,City Road,Cloudy,Bicycle,54,No,NA,36,2,0,Minor
ACC001377,21-08-2024,Afternoon,Uttar Pradesh,Meerut,Highway,Rainy,Two-Wheeler,30,No,Yes,35,1,0,Minor
ACC001378,12-07-2025,Afternoon,,East Delhi,Highway,Foggy,Truck,49,No,NA,106,4,1,Fatal
ACC001379,28-07-2024,Evening,Gujarat,Ahmedabad,City Road,Clear,Two-Wheeler,33,No,Yes,44,0,0,Property Damage
ACC001380,27-09-2023,Afternoon,,New Delhi,State Road,Rainy,Car,49,No,NA,59,2,0,Minor
ACC001381,30-09-2023,Afternoon,Karnataka,Hubli,City Road,Clear,Two-Wheeler,26,No,No,35,0,0,Property Damage
ACC001382,01-03-2022,Morning,Tripura,Agartala,Highway,Cloudy,Car,45,No,NA,48,0,0,Property Damage
ACC001383,28-02-2024,Morning,,North Delhi,City Road,Clear,Auto-Rickshaw,35,No,NA,44,3,0,Minor
ACC001384,21-12-2025,Evening,Telangana,Nizamabad,Arterial Road,Clear,Bus,21,Yes,NA,46,3,1,Fatal
ACC001385,04-11-2025,Night,Madhya Pradesh,Indore,Village Road,Clear,Car,34,Yes,NA,48,0,0,Property Damage
ACC001386,09-03-2022,Afternoon,Punjab,Ludhiana,City Road,Clear,Two-Wheeler,53,No,Yes,52,1,0,Minor
ACC001387,31-10-2024,Morning,Telangana,Nizamabad,City Road,Rainy,Two-Wheeler,23,No,No,50,2,0,Major
ACC001388,28-03-2023,Evening,,South Delhi,Arterial Road,Clear,Two-Wheeler,17,No,No,52,1,0,Minor
ACC001389,23-08-2025,Afternoon,West Bengal,Durgapur,City Road,Clear,Two-Wheeler,41,No,Yes,58,5,0,Minor
ACC001390,17-03-2022,Morning,Karnataka,Mysuru,Highway,Clear,Auto-Rickshaw,16,No,NA,81,1,0,Minor
ACC001391,05-10-2025,Morning,Maharashtra,Mumbai,Village Road,Clear,Car,56,No,NA,30,2,0,Minor
ACC001392,26-05-2025,Morning,Odisha,Rourkela,State Road,Clear,Two-Wheeler,56,No,No,49,0,0,Property Damage
ACC001393,06-07-2022,Night,,Puducherry,Flyover,Rainy,Truck,49,No,NA,60,3,0,Minor
ACC001394,10-04-2022,Afternoon,Uttar Pradesh,Lucknow,City Road,Clear,Two-Wheeler,36,No,No,40,6,0,Minor
ACC001395,22-05-2025,Morning,Chhattisgarh,Bhilai,State Road,Clear,Two-Wheeler,58,No,No,71,1,0,Minor
ACC001396,27-08-2022,Evening,,North Delhi,Highway,Rainy,Two-Wheeler,53,No,Yes,83,1,0,Minor
ACC001397,28-02-2024,Morning,Tamil Nadu,Salem,Highway,Clear,Two-Wheeler,29,No,No,62,6,0,Major
ACC001398,09-09-2025,Morning,Tamil Nadu,Tiruchirappalli,City Road,Rainy,Car,55,No,NA,33,2,1,Fatal
ACC001399,22-04-2024,Morning,Punjab,Amritsar,Arterial Road,Clear,Truck,24,No,NA,56,2,0,Major
ACC001400,15-08-2023,Night,Haryana,Panipat,Arterial Road,Rainy,Car,33,No,NA,54,1,0,Minor
ACC001401,17-10-2023,Evening,Tamil Nadu,Chennai,City Road,Foggy,Bus,16,No,NA,42,3,0,Minor
ACC001402,16-04-2022,Evening,Himachal Pradesh,Shimla,Arterial Road,Cloudy,Auto-Rickshaw,,No,NA,44,0,0,Property Damage
ACC001403,16-11-2025,Night,Andhra Pradesh,Guntur,City Road,Cloudy,Bus,32,Yes,NA,24,1,1,Fatal
ACC001404,12-04-2023,Evening,,South Delhi,Highway,Clear,Bicycle,30,No,NA,63,2,1,Fatal
ACC001405,10-10-2022,Morning,Manipur,Imphal,City Road,Clear,Auto-Rickshaw,34,No,NA,28,0,0,Property Damage
ACC001406,02-03-2023,Morning,Assam,Silchar,State Road,Clear,Bus,28,No,NA,57,4,0,Minor
ACC001407,11-11-2025,Afternoon,Andhra Pradesh,Visakhapatnam,Arterial Road,Clear,Two-Wheeler,37,No,Yes,36,1,0,Minor
ACC001408,05-06-2022,Night,Karnataka,Mysuru,Arterial Road,Rainy,Two-Wheeler,53,Yes,Yes,53,3,2,Fatal
ACC001409,06-07-2025,Evening,Andhra Pradesh,Guntur,Highway,Rainy,Truck,22,No,NA,72,6,0,Major
ACC001410,02-11-2024,Afternoon,Tamil Nadu,Tiruchirappalli,State Road,Clear,Bus,47,No,NA,44,4,0,Minor
ACC001411,14-05-2025,Evening,Haryana,Panipat,Flyover,Clear,Bus,39,No,NA,28,1,0,Minor
ACC001412,26-11-2025,Evening,Maharashtra,Nagpur,Highway,Cloudy,Car,41,No,NA,74,1,0,Minor
ACC001413,02-06-2025,Night,Andhra Pradesh,Vijayawada,City Road,Cloudy,Bus,36,No,NA,47,2,0,Minor
ACC001414,15-10-2025,Evening,Uttar Pradesh,Kanpur,City Road,Clear,Truck,27,No,NA,51,1,0,Minor
ACC001415,19-07-2022,Morning,Karnataka,Bengaluru,Highway,Rainy,Truck,42,No,NA,77,0,0,Property Damage
ACC001416,17-03-2025,Morning,Madhya Pradesh,Indore,State Road,Clear,Two-Wheeler,43,No,Yes,55,1,0,Minor
ACC001417,17-03-2024,Afternoon,Bihar,Gaya,City Road,Clear,Car,26,No,NA,48,0,0,Property Damage
ACC001418,14-03-2024,Morning,Jharkhand,Ranchi,State Road,Clear,Two-Wheeler,19,No,No,71,5,1,Fatal
ACC001419,17-08-2025,Night,Uttar Pradesh,Agra,Village Road,Rainy,Two-Wheeler,37,No,Yes,61,3,0,Minor
ACC001420,21-11-2025,Afternoon,Goa,Margao,Highway,Rainy,Car,46,No,NA,46,3,0,Major
ACC001421,29-10-2024,Morning,Tripura,Agartala,City Road,Cloudy,Two-Wheeler,49,Yes,Yes,38,1,1,Fatal
ACC001422,06-12-2023,Morning,Kerala,Thrissur,Highway,Clear,Auto-Rickshaw,52,No,NA,45,0,0,Property Damage
ACC001423,01-11-2023,Afternoon,Haryana,Panipat,Arterial Road,Cloudy,Car,41,No,NA,45,1,0,Major
ACC001424,01-08-2023,Afternoon,West Bengal,Howrah,Village Road,Clear,Truck,33,No,NA,69,5,0,Minor
ACC001425,29-06-2023,Night,Maharashtra,Pune,City Road,Clear,Two-Wheeler,36,No,No,51,5,1,Fatal
ACC001426,08-08-2023,Evening,Andhra Pradesh,Guntur,State Road,Rainy,Bus,20,No,NA,53,1,0,Minor
ACC001427,30-05-2022,Morning,Tamil Nadu,Salem,Flyover,Clear,Car,27,No,NA,47,1,0,Minor
ACC001428,09-05-2022,Morning,Manipur,Imphal,Highway,Cloudy,Car,35,No,NA,73,3,0,Major
ACC001429,19-02-2025,Morning,,North Delhi,Village Road,Cloudy,Car,33,No,NA,54,2,0,Minor
ACC001430,19-10-2023,Afternoon,Uttarakhand,Nainital,State Road,Rainy,Car,37,Yes,NA,37,0,0,Property Damage
ACC001431,28-09-2025,Evening,Telangana,Hyderabad,Village Road,Rainy,Car,18,No,NA,76,5,0,Major
ACC001432,29-06-2024,Evening,Telangana,Warangal,Highway,Rainy,Truck,21,No,NA,50,0,0,Property Damage
ACC001433,28-02-2022,Night,,Chandigarh,City Road,Cloudy,Bus,46,No,NA,39,0,0,Property Damage
ACC001434,29-08-2022,Night,Madhya Pradesh,Indore,Highway,Rainy,Two-Wheeler,25,No,Yes,82,3,0,Major
ACC001435,31-10-2022,Evening,Tamil Nadu,Tiruchirappalli,Village Road,Clear,Auto-Rickshaw,27,No,NA,47,0,0,Property Damage
ACC001436,26-11-2025,Morning,Telangana,Hyderabad,City Road,Clear,Two-Wheeler,37,No,Yes,43,2,0,Minor
ACC001437,17-11-2022,Morning,Kerala,Thrissur,City Road,Clear,Two-Wheeler,24,No,Yes,63,0,0,Property Damage
ACC001438,27-01-2024,Morning,Kerala,Kochi,Village Road,Clear,Two-Wheeler,50,No,Yes,52,9,1,Fatal
ACC001439,06-10-2025,Evening,Uttar Pradesh,Lucknow,City Road,Clear,Two-Wheeler,20,No,Yes,64,5,3,Fatal
ACC001440,28-11-2025,Morning,Bihar,Gaya,Arterial Road,Clear,Two-Wheeler,36,No,No,44,1,0,Major
ACC001441,11-12-2022,Morning,Karnataka,Mangaluru,City Road,Clear,Bus,26,No,NA,43,0,0,Property Damage
ACC001442,23-03-2022,Evening,Maharashtra,Mumbai,Arterial Road,Foggy,Car,38,No,NA,34,1,0,Minor
ACC001443,24-08-2022,Evening,Uttar Pradesh,Lucknow,City Road,Foggy,Bicycle,30,No,NA,29,3,2,Fatal
ACC001444,16-04-2022,Evening,Rajasthan,Jaipur,Arterial Road,Clear,Two-Wheeler,36,No,No,51,2,0,Minor
ACC001445,17-10-2022,Evening,Manipur,Imphal,State Road,Clear,Car,52,No,NA,62,1,0,Minor
ACC001446,24-04-2024,Night,Kerala,Kochi,City Road,Clear,Two-Wheeler,27,No,No,46,5,2,Fatal
ACC001447,04-09-2025,Evening,Punjab,Ludhiana,City Road,Rainy,Car,27,No,NA,45,2,0,Minor
ACC001448,03-03-2024,Morning,Chhattisgarh,Bilaspur,Highway,Cloudy,Two-Wheeler,32,No,Yes,55,4,3,Fatal
ACC001449,17-07-2024,Night,Kerala,Thiruvananthapuram,State Road,Rainy,Truck,55,No,NA,25,1,0,Minor
ACC001450,26-10-2022,Night,Uttarakhand,Nainital,City Road,Clear,Truck,35,No,NA,40,1,0,Minor
ACC001451,26-03-2025,Morning,Punjab,Jalandhar,City Road,Clear,Two-Wheeler,52,No,Yes,25,2,0,Minor
ACC001452,06-07-2024,Night,Telangana,Nizamabad,Highway,Rainy,Two-Wheeler,34,No,Yes,71,5,0,Major
ACC001453,02-07-2025,Afternoon,Uttar Pradesh,Ghaziabad,State Road,Rainy,Two-Wheeler,51,No,Yes,65,1,0,Major
ACC001454,22-10-2025,Morning,Uttar Pradesh,Ghaziabad,Arterial Road,Clear,Two-Wheeler,41,No,No,37,0,0,Property Damage
ACC001455,10-06-2023,Night,,Chandigarh,City Road,Rainy,Truck,43,No,NA,37,4,0,Major
ACC001456,31-05-2022,Afternoon,Jharkhand,Ranchi,Village Road,Cloudy,Car,17,No,NA,54,1,0,Minor
ACC001457,26-11-2022,Evening,,North Delhi,State Road,Cloudy,Bus,16,No,NA,63,2,0,Minor
ACC001458,08-10-2023,Evening,,East Delhi,Highway,Cloudy,Pedestrian-Involved,50,No,NA,68,1,1,Fatal
ACC001459,18-10-2025,Night,Uttar Pradesh,Agra,State Road,Foggy,Two-Wheeler,50,No,Yes,40,2,0,Major
ACC001460,21-07-2023,Afternoon,Assam,Dibrugarh,Highway,Clear,Auto-Rickshaw,67,No,NA,71,4,0,Minor
ACC001461,04-02-2025,Evening,Gujarat,Rajkot,Village Road,Clear,Truck,17,No,NA,88,0,0,Property Damage
ACC001462,09-03-2024,Night,Jharkhand,Dhanbad,Village Road,Clear,Two-Wheeler,42,Yes,No,64,0,0,Property Damage
